ID,Textos
RV2492,"Fuimos por curiosidad y salimos gratamente sorprendidos. Es alucinante conocer el mundo subterráneo que rodea esa peligrosa y más que respetable profesión que durante tantos años ha llevado el pan a muchas familias. Encontrarás desde detallados textos sobre pólvora y química hasta el sistema que utilizaban los mineros a lo largo de la historia. Si quieres ver todavía más hay opción de bajar a la mina. No tiene desperdicio. Mencionar que además, la atención de sus trabajadores es encantadora."
RV2493,"Museo de la minería y la industria de Asturias, una visita muy didáctica en muchos sentidos. Por un lado, diré que he aprendido en una mañana mucho más sobre la revolución industrial que en años de instituto. Ojalá consigamos cambiar la educación, ojalá todo sea real y táctil, que se pueda vivir y disfrutar, que nos permita emocionarnos y aprender. Y por otro lado...he aprendido a valorar aún más el trabajo de tantos miles de mineros que han pasado por esos laberintos bajo tierra, que han perdido tantas horas de luz y sobre todo de los que no volvieron a verla. Un trabajo tan duro, con tanto riesgo... y que podían estar haciéndolo tumbados o de rodillas si tenían suerte. Pasar por unos agujeros tan estrechos como el propio cuerpo, arrastrarse para poder llevar un sueldo, muy merecido, a casa. Gracias papá y gracias a todos los MINEROS con mayúsculas."
RV2494,Muy didáctico y curioso. Está bien para ir con los peques. El paseo por la mina está muy guapo y la gente que lo explica lo hace fenomenal y divertido. Les invito a que no dejen de innovar y a hacer mas cosas para que no pierda encanto.
RV2495,"Es el segundo museo mas visitado de Asturias (después del MUJA) y lo es por algo. Un museo muy interesante y didáctico, en el que, entre otras cosas, se puede puede descubrir el desarrollo y la importancia de la minería en Asturias. En la exposición se pueden ver locomotoras, explosivos, todos los utensilios que utilizaban los mineros etc... Pero sin duda la parte mas interesante es la ""bajada"" a la mina. A través de la jaula (ascensor) descendemos a la recreación de una mina en la que, en un paseo de casi 1.000 metros, veremos las duras condiciones de trabajo de los mineros, así como los diferentes puestos que había y las técnicas para extraer el carbón. Sin duda, un museo muy recomendable para entender mejor un sector que en su día fue motor de Asturias."
RV2496,"Muy bien, la mina está genial. Fuimos hace unos años, y este año habían añadido un pequeño tren. El Museo en si está muy bien...aunque si hubiera más cosas para tocar o jugar  (Cómo la rueda giratoria) sería más atractivo para niños y adolescentes"
RV2497,"Visitamos este museo un dia lluviosos y nos pareciomuy interesante. La vista a la mina esta muy bien, tienes q ir a primera hora de apertura porq si no entre lavista a la mina tienes poco tiempo para ver el resto."
RV2498,"Merece la pena visitarlo, sobre todo la mina o mejor dicho la recreación de la mina, quizas este mas logrado el museo de Escucha ""Teruel"" porque realmente visitas una mina verdadera aunque sin funcionar y adaptada para visitar turisticamente, en el caso del MUMI, aunque sea una recreación esta muy bien y si estas por la zona es visita obligatoria, precio razonable."
RV2499,"La visita a la mina espejo es demasiado turistica borreguera, demasiada gente para un solo guia, no te cuentan nada de la vida en una mina, de la comarca ni de nada, ni siquiera te dicen que vas a ver, solo te enseñan los 4 puntos importantes de la mina te dan el paseo de rigor para decir que has estado y te vayas a casa con tus 4 fotos. Eché de menos un guia de verdad y no un acompañante que nos llevar de un punto a otro, y sobre todo algo mas de historia, cultura y curiosidades sobre la mineria. Me siento que estuve en un tunel adornado con los 4 talleres tipicos de la mineria. En otros pozos donde he bajado he salido llevandome mas que 4 fotos. El museo muy grande, esta muy bien pero hay que ir con muuucho tiempo para poder leer los carteles y sacar todo el provecho"
RV2500,Es muy completo y se puede ver la evolución de la minería. Te hacen la visita guiada bajando a una mina a 600 metros de profundidad! La visita es entretenida y amena. Puedes pasar unas dos horas viéndolo.
RV2501,Entramos para pasar un día lluvioso y nos encantó. El museo es bastante extenso. Incluye un recorrido por una mina de una hora aproximadamente donde te bajan en un ascensor y explican y enseñan las máquinas y procesos que se utilizaban a lo largo de la historia en la minería. Incluye también una exposición de maquinaria y por ejemplo una parte habla de los cuidados sanitarios de los mineros. muy interesante. lo único que hay que entrar a primera hora de la mañana o la tarde porque si no al cerrar el museo al mediodía uno se puede quedar sin verlo todo.
RV2502,Amplísimo y detallado museo dedicado a la minería. La visita guiada a la recreación de la mina es espectacular.
RV2503,"Museo muy amplio y completo: más de lo que puede aparentar inicialmente; nos sorprendió. Si te gustan temas relacionados con la ingeniería, mecánica, industria... te lo pasaras fenomenal. Apabulla de la cantidad de cosas que tiene; si te leyeras todos los rótulos y explicaciones tardarías varias (muchas) horas en salir. En el exterior tienen expuestas varias locomotoras antiguas (las más grandes; otras más pequeñas las tienen en el interior). La visita comienza con una visita guiada a una mina: bajas en el ascensor, te pones el casco, te llevan un rato en vagonetas, y te explican los elementos y procedimientos que se usaban en las minas de Asturias. Esta es la parte más práctica y la que más disfrutan los niños. El resto del museo está bien organizado por áreas. Tienen varias máquinas super interesantes, algunas de las cuales todavía funcionan. Para los niños pequeños puede terminar aburriendo, ya que después de una hora acaban saturados de ver cosas que no comprenden del todo. Si se pasa cerca de la zona no hay que perdérselo!"
RV2504,"Pasamos a ver este Museo y nos encantó toda la historia de la mina, bien explicado ,la visita a la mina muy interesante, lo recomiendo"
RV2505,De los mejores museos que he visitado. Muchos objetos relacionados con la minería. Hay una visita a unas galerías mineras que son espectaculares incluidas en el precio de las entradas Las entradas son caras 7€
RV2506,"Creo que es un sitio que no debes de olvidarte visitar si eres de los que le gusta leer en los museos creo que en un mañana no te lo terminas, mejor volver otro día, la guía que realiza las visitas es una pasada se gana el sueldo de diez, y poco más ir y luego os tomáis algo en la playa del Entrego muy bonita"
RV2507,"He ido varias veces y creo que, junto con el Ecomuseo Minero, son de visita obligada si visitas Asturias. Ambos recrean y muestran una importante parte de Asturias. Sin duda alguna, lo mejor son las visitas guiadas."
RV2508,"Como llovía en llanes nos fuimos a ver este museo y mis expectativas quedaron superadas por mucho. La parte de exposición está muy completa y la puedes hacer a tu ritmo, sin prisa. En la parte guiada, te llevan a una recreación de una galería de una mina y se puede llegar a sentir lo que sienten los mineros de verdad. Muy didáctica y nada aburrida. Muy útil para hacerla con niños"
RV2509,"Venimos de zona minera metálica y en particular yo, tenía interés en visitarlo, está bastante bien de contenido expositivo... tanto exterior con las máquinas de tren. como interior, con todo el contenido organizado perfectamente por departamentos. Destacable también el recorrido por la reproducción de la mina. Una pena que el recorrido del tren sea tan limitado en horarios, no pudimos esperar. No entendí por qué no permiten fotografiar durante el recorrido por la reproducción?"
RV2510,"No voy a ser muy objetivo, yo he ido de todas las formas posibles (con familia, amigos y con grupo de niños/as) y es uno de las mejores visitas que alguien de fuera (y de Asturias) debe de hacer (junto con las playas y Covadonga y Lagos). Es una parte importante de Asturias, de su historia y realidad. Siempre salgo con algo nuevo en mi cabeza. Echo de menos la maqueta del poblado minero, ya que explica muy bien como se vivía y lo que se podía y no podía hacer. Pero si vienes a Asturias no puedes irte sin pasar por el MUMI"
RV2511,"Si bien el museo es interesante, por lo desconocido de la actividad. Los guías deberían comentar antes de la bajada a la recreación de la mina, de que existen ruidos fuertes, poca luz y muchísimo polvo. En mi caso,  me acompañaba mi hijo  que sufre de alergia y no lo disfrutamos."
RV2512,Fuimos 2 adultos y dos niñas de 3 y 5 años. Les gustó mucho la visita y la parte de museo. La visita a la mina genial y todo muy bien explicado por la guía Isabel. Todo muy bien cuidado y todo el personal súper amable. Recomiendo.ir a primera hora para estar tranquilos y mínimo 2 horas para visitar mina y museo. No se pueden bajar cochecitos a la mina pero eso no es mayor problema porque con una mochila para la peque fuimos de lujo!!
RV2513,"Estuvimos recomendados por la persona que lleva el apartamento donde nos alojamos y acertamos. Tienes una exposición con los útiles y maquinaria que se llevan usando años en la minería, además hay partes interactivas muy chulas. Lo mejor es cuando te bajan a la mina. Excelente visita."
RV2514,"Si estáis por la zona no dejéis de visitar este museo con mayúsculas.  Muy interesante e instructivo. El precio son 7 euros para los adultos ( para los niños es más barato) e incluye visita guiada de una hora de duración a una mina de carbón donde se toma conciencia de la dureza del trabajo minero. Es uno de los museos más ""currados"" que he visto. Lo recomiendo totalmente."
RV2515,"Es un museo muy amplio y con mucha información, recomiendo disponer de tiempo para verlo completamente porque entre las maquetas que tiene y las 2 plantas, mas la bajada  a la mina se necesita bastante tiempo para verlo bien. A mi niña le encanto montarse en la rueda, totalmente recomendado para los niños. Cuidado con la bajada en la rampa dentro de la mina no es tan fácil como parece (puedes bajar por las escaleras)."
